smorf_id	chrom	strand	smorf_cds_start	smorf_cds_end	n_cds_blocks	smorf_record_type	n_compatible_tx	n_gencode	n_encode	n_espresso	n_parent	n_tx_nmd	nmd_any	nmd_all	n_tx_nsd	nsd_any	nsd_all	n_tx_nsd_confident	nsd_confident_any	n_tx_nsd_truncated_model	nsd_transcripts	cds_internal_stops	cds_geometry_ok	n_tx_main_orf_not_full	main_orf_not_full_any	n_tx_main_orf_start_lost	n_tx_smorf_is_primary_orf	smorf_is_primary_orf_any	host_genes	truncated_main_orf_transcripts	primary_orf_transcripts	nmd_transcripts	disruption_tiers	disruption_qualifying_any	nmd_and_disrupted_any	n_tx_nmd_and_disrupted	nmd_and_disrupted_transcripts	decay_class_counts	geometry_source_biotype
ENST00000416673.6-chr2:113612187-113626869_F:0_P:2_M	chr2	-	113612187	113626869	3	GTF2FastaPatched	7	2	3	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	7	TRUE	0	7	TRUE	none	GENCODE_v50:ENST00000416673.7;GENCODE_v50:ENST00000802734.1;ENCODE4:ENSG00000240356[2,2,3];ENCODE4:ENSG00000240356[2,2,1];ENCODE4:ENSG00000240356[2,2,2];ESPRESSO:ENST00000416673.6;smORF_parent:ENST00000416673.6-chr2:113612187-113626869_F:0_P:2_M	GENCODE_v50:ENST00000416673.7;GENCODE_v50:ENST00000802734.1;ENCODE4:ENSG00000240356[2,2,3];ENCODE4:ENSG00000240356[2,2,1];ENCODE4:ENSG00000240356[2,2,2];ESPRESSO:ENST00000416673.6;smORF_parent:ENST00000416673.6-chr2:113612187-113626869_F:0_P:2_M		A	TRUE	FALSE	0		nmd_immune_last_exon:7	NA
ENST00000416702.1+chr10:21028999-21029160_F:1_P:0_M	chr10	+	21028999	21029160	1	GTF2FastaPatched	4	1	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	4	TRUE	none	GENCODE_v50:ENST00000416702.1;ENCODE4:ENSG00000228753[1,1,1];ESPRESSO:ENST00000416702.1;smORF_parent:ENST00000416702.1+chr10:21028999-21029160_F:1_P:0_M	GENCODE_v50:ENST00000416702.1;ENCODE4:ENSG00000228753[1,1,1];ESPRESSO:ENST00000416702.1;smORF_parent:ENST00000416702.1+chr10:21028999-21029160_F:1_P:0_M		A	TRUE	FALSE	0		not_applicable_single_exon:4	NA
ENST00000417098.6-chr2:199457544-199457939_F:2_P:0	chr2	-	199457544	199457939	1	GTF2FastaPatched	10	7	1	1	1	10	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	0	FALSE	SATB2	GENCODE_v50:ENST00000443023.6;GENCODE_v50:ENST00000700191.2;GENCODE_v50:ENST00000700208.2;GENCODE_v50:ENST00001129867.1		GENCODE_v50:ENST00000930192.2;GENCODE_v50:ENST00000443023.6;GENCODE_v50:ENST00000700191.2;GENCODE_v50:ENST00000700208.2;GENCODE_v50:ENST00001143030.1;GENCODE_v50:ENST00000417098.6;ENCODE4:ENSG00000119042[10,1,1];ESPRESSO:ENST00000417098.6;smORF_parent:ENST00000417098.6-chr2:199457544-199457939_F:2_P:0;GENCODE_v50:ENST00001129867.1	none	FALSE	FALSE	0		nmd_predicted_50nt:10	NA
ENST00000417098.6-chr2:199457544-199457939_F:2_P:0_alt_initiation_1	chr2	-	199457544	199457894	1	AltInitiation	10	7	1	1	1	10	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	0	FALSE	SATB2	GENCODE_v50:ENST00000443023.6;GENCODE_v50:ENST00000700191.2;GENCODE_v50:ENST00000700208.2;GENCODE_v50:ENST00001129867.1		GENCODE_v50:ENST00000930192.2;GENCODE_v50:ENST00000443023.6;GENCODE_v50:ENST00000700191.2;GENCODE_v50:ENST00000700208.2;GENCODE_v50:ENST00001143030.1;GENCODE_v50:ENST00000417098.6;ENCODE4:ENSG00000119042[10,1,1];ESPRESSO:ENST00000417098.6;smORF_parent:ENST00000417098.6-chr2:199457544-199457939_F:2_P:0;GENCODE_v50:ENST00001129867.1	none	FALSE	FALSE	0		nmd_predicted_50nt:10	NA
ENST00000417098.6-chr2:199457544-199457939_F:2_P:0_alt_initiation_2	chr2	-	199457544	199457894	1	AltInitiation	10	7	1	1	1	10	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	0	FALSE	SATB2	GENCODE_v50:ENST00000443023.6;GENCODE_v50:ENST00000700191.2;GENCODE_v50:ENST00000700208.2;GENCODE_v50:ENST00001129867.1		GENCODE_v50:ENST00000930192.2;GENCODE_v50:ENST00000443023.6;GENCODE_v50:ENST00000700191.2;GENCODE_v50:ENST00000700208.2;GENCODE_v50:ENST00001143030.1;GENCODE_v50:ENST00000417098.6;ENCODE4:ENSG00000119042[10,1,1];ESPRESSO:ENST00000417098.6;smORF_parent:ENST00000417098.6-chr2:199457544-199457939_F:2_P:0;GENCODE_v50:ENST00001129867.1	none	FALSE	FALSE	0		nmd_predicted_50nt:10	NA
ENST00000417110.3+chr16:31060564-31060794_F:1_P:16_M	chr16	+	31060564	31060794	1	GTF2FastaPatched	5	2	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	5	TRUE	none	GENCODE_v50:ENST00000622229.1;GENCODE_v50:ENST00000417110.3;ENCODE4:ENSG00000232748[2,2,1];ESPRESSO:ENST00000417110.3;smORF_parent:ENST00000417110.3+chr16:31060564-31060794_F:1_P:16_M	GENCODE_v50:ENST00000622229.1;GENCODE_v50:ENST00000417110.3;ENCODE4:ENSG00000232748[2,2,1];ESPRESSO:ENST00000417110.3;smORF_parent:ENST00000417110.3+chr16:31060564-31060794_F:1_P:16_M		A	TRUE	FALSE	0		nmd_immune_last_exon:1;not_applicable_single_exon:4	NA
ENST00000417410.7+chr8:42553480-42553602_F:0_P:29_M	chr8	+	42553480	42553602	1	GTF2FastaPatched	31	17	11	2	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	1	TRUE	0	0	FALSE	SMIM19	GENCODE_v50:ENST00000908391.2			none	FALSE	FALSE	0		nmd_immune_last_exon:31	NA
ENST00000417615.1-chr14:98972882-98973097_F:1_P:0_M	chr14	-	98972882	98973097	1	GTF2FastaPatched	10	7	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	10	TRUE	0	10	TRUE	none	GENCODE_v50:ENST00000724660.1;GENCODE_v50:ENST00000724622.1;GENCODE_v50:ENST00000724634.1;GENCODE_v50:ENST00000724635.1;GENCODE_v50:ENST00000724633.1;GENCODE_v50:ENST00000724661.1;GENCODE_v50:ENST00000417615.1;ENCODE4:ENSG00000232573[1,1,1];ESPRESSO:ENST00000417615.1;smORF_parent:ENST00000417615.1-chr14:98972882-98973097_F:1_P:0_M	GENCODE_v50:ENST00000724660.1;GENCODE_v50:ENST00000724622.1;GENCODE_v50:ENST00000724634.1;GENCODE_v50:ENST00000724635.1;GENCODE_v50:ENST00000724633.1;GENCODE_v50:ENST00000724661.1;GENCODE_v50:ENST00000417615.1;ENCODE4:ENSG00000232573[1,1,1];ESPRESSO:ENST00000417615.1;smORF_parent:ENST00000417615.1-chr14:98972882-98973097_F:1_P:0_M		A	TRUE	FALSE	0		nmd_immune_last_exon:6;not_applicable_single_exon:4	NA
ENST00000417669.6+chr22:43505617-43505691_F:2_P:2	chr22	+	43505617	43505691	1	GTF2FastaPatched	13	5	6	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	0	FALSE	0	0	FALSE	MPPED1				none	FALSE	FALSE	0		nmd_immune_last_exon:13	NA
ENST00000417816.2-chr10:21173833-21173895_F:0_P:1_M	chr10	-	21173833	21173895	1	GTF2FastaPatched	10	1	7	1	1	10	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	10	TRUE	10	1	TRUE	NEBL	GENCODE_v50:ENST00000417816.3;ENCODE4:ENSG00000078114[2,2,1];ENCODE4:ENSG00000078114[2,2,17];ENCODE4:ENSG00000078114[2,2,18];ENCODE4:ENSG00000078114[2,2,19];ENCODE4:ENSG00000078114[2,2,2];ENCODE4:ENSG00000078114[2,2,20];ESPRESSO:ENST00000417816.2;smORF_parent:ENST00000417816.2-chr10:21173833-21173895_F:0_P:1_M;ENCODE4:ENSG00000078114[16,21,16]	ESPRESSO:ENST00000417816.2	GENCODE_v50:ENST00000417816.3;ENCODE4:ENSG00000078114[2,2,1];ENCODE4:ENSG00000078114[2,2,17];ENCODE4:ENSG00000078114[2,2,18];ENCODE4:ENSG00000078114[2,2,19];ENCODE4:ENSG00000078114[2,2,2];ENCODE4:ENSG00000078114[2,2,20];ESPRESSO:ENST00000417816.2;smORF_parent:ENST00000417816.2-chr10:21173833-21173895_F:0_P:1_M;ENCODE4:ENSG00000078114[16,21,16]	BC	TRUE	TRUE	9	GENCODE_v50:ENST00000417816.3;ENCODE4:ENSG00000078114[2,2,1];ENCODE4:ENSG00000078114[2,2,17];ENCODE4:ENSG00000078114[2,2,18];ENCODE4:ENSG00000078114[2,2,19];ENCODE4:ENSG00000078114[2,2,2];ENCODE4:ENSG00000078114[2,2,20];ESPRESSO:ENST00000417816.2;ENCODE4:ENSG00000078114[16,21,16]	nmd_predicted_50nt:10	NA
ENST00000417845.1+chr10:21174528-21174833_F:0_P:0_M	chr10	+	21174528	21174833	1	GTF2FastaPatched	9	5	2	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	9	TRUE	0	9	TRUE	none	GENCODE_v50:ENST00000737815.1;GENCODE_v50:ENST00000737818.1;GENCODE_v50:ENST00000737816.1;GENCODE_v50:ENST00000439097.2;GENCODE_v50:ENST00000417845.2;ENCODE4:ENSG00000231920[1,1,1];ENCODE4:ENSG00000231920[2,2,1];ESPRESSO:ENST00000417845.1;smORF_parent:ENST00000417845.1+chr10:21174528-21174833_F:0_P:0_M	GENCODE_v50:ENST00000737815.1;GENCODE_v50:ENST00000737818.1;GENCODE_v50:ENST00000737816.1;GENCODE_v50:ENST00000439097.2;GENCODE_v50:ENST00000417845.2;ENCODE4:ENSG00000231920[1,1,1];ENCODE4:ENSG00000231920[2,2,1];ESPRESSO:ENST00000417845.1;smORF_parent:ENST00000417845.1+chr10:21174528-21174833_F:0_P:0_M		A	TRUE	FALSE	0		nmd_immune_last_exon:9	NA
ENST00000418337.6-chr7:151595452-151632170_F:2_P:0_M	chr7	-	151595452	151632170	2	GTF2FastaPatched	9	4	3	1	1	9	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	9	TRUE	9	3	TRUE	PRKAG2	GENCODE_v50:ENST00000418337.7;GENCODE_v50:ENST00000652397.1;GENCODE_v50:ENST00000652572.1;GENCODE_v50:ENST00000483775.1;ENCODE4:ENSG00000106617[2,2,1];ENCODE4:ENSG00000106617[2,37,9];ENCODE4:ENSG00000106617[2,19,11];ESPRESSO:ENST00000418337.6;smORF_parent:ENST00000418337.6-chr7:151595452-151632170_F:2_P:0_M	GENCODE_v50:ENST00000652572.1;GENCODE_v50:ENST00000483775.1;ESPRESSO:ENST00000418337.6	GENCODE_v50:ENST00000418337.7;GENCODE_v50:ENST00000652397.1;GENCODE_v50:ENST00000652572.1;GENCODE_v50:ENST00000483775.1;ENCODE4:ENSG00000106617[2,2,1];ENCODE4:ENSG00000106617[2,37,9];ENCODE4:ENSG00000106617[2,19,11];ESPRESSO:ENST00000418337.6;smORF_parent:ENST00000418337.6-chr7:151595452-151632170_F:2_P:0_M	BC	TRUE	TRUE	8	GENCODE_v50:ENST00000418337.7;GENCODE_v50:ENST00000652397.1;GENCODE_v50:ENST00000652572.1;GENCODE_v50:ENST00000483775.1;ENCODE4:ENSG00000106617[2,2,1];ENCODE4:ENSG00000106617[2,37,9];ENCODE4:ENSG00000106617[2,19,11];ESPRESSO:ENST00000418337.6	nmd_predicted_50nt:9	NA
ENST00000418351.1-chr15:43989064-43989381_F:0_P:7_M	chr15	-	43989064	43989381	1	GTF2FastaPatched	6	1	1	1	3	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	6	2	TRUE	FRMD5	GENCODE_v50:ENST00000418351.1;ENCODE4:ENSG00000185607[1,1,1];ESPRESSO:ENST00000418351.1;smORF_parent:ENST00000418351.1-chr15:43989064-43989381_F:0_P:7_M;smORF_parent:ENST00000418351.1-chr15:43989730-43990044_F:0_P:3_M;smORF_parent:ENST00000418351.1-chr15:43990056-43990184_F:2_P:0_M	GENCODE_v50:ENST00000418351.1;ESPRESSO:ENST00000418351.1		BC	TRUE	FALSE	0		not_applicable_single_exon:6	NA
ENST00000418351.1-chr15:43989730-43990044_F:0_P:3_M	chr15	-	43989730	43990044	1	GTF2FastaPatched	6	1	1	1	3	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	6	2	TRUE	FRMD5	GENCODE_v50:ENST00000418351.1;ENCODE4:ENSG00000185607[1,1,1];ESPRESSO:ENST00000418351.1;smORF_parent:ENST00000418351.1-chr15:43989064-43989381_F:0_P:7_M;smORF_parent:ENST00000418351.1-chr15:43989730-43990044_F:0_P:3_M;smORF_parent:ENST00000418351.1-chr15:43990056-43990184_F:2_P:0_M	GENCODE_v50:ENST00000418351.1;ESPRESSO:ENST00000418351.1		BC	TRUE	FALSE	0		not_applicable_single_exon:6	NA
ENST00000418351.1-chr15:43990056-43990184_F:2_P:0_M	chr15	-	43990056	43990184	1	GTF2FastaPatched	6	1	1	1	3	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	6	2	TRUE	FRMD5	GENCODE_v50:ENST00000418351.1;ENCODE4:ENSG00000185607[1,1,1];ESPRESSO:ENST00000418351.1;smORF_parent:ENST00000418351.1-chr15:43989064-43989381_F:0_P:7_M;smORF_parent:ENST00000418351.1-chr15:43989730-43990044_F:0_P:3_M;smORF_parent:ENST00000418351.1-chr15:43990056-43990184_F:2_P:0_M	GENCODE_v50:ENST00000418351.1;ESPRESSO:ENST00000418351.1		BC	TRUE	FALSE	0		not_applicable_single_exon:6	NA
ENST00000418623.1-chr3:169483913-169483954_F:1_P:2_M	chr3	-	169483913	169483954	1	GTF2FastaPatched	6	3	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	6	TRUE	6	4	TRUE	MECOM	GENCODE_v50:ENST00000785006.1;GENCODE_v50:ENST00000785007.1;GENCODE_v50:ENST00000418623.1;ENCODE4:ENSG00000213178[1,1,1];ESPRESSO:ENST00000418623.1;smORF_parent:ENST00000418623.1-chr3:169483913-169483954_F:1_P:2_M	GENCODE_v50:ENST00000785006.1;GENCODE_v50:ENST00000785007.1;GENCODE_v50:ENST00000418623.1;ESPRESSO:ENST00000418623.1		BC	TRUE	FALSE	0		nmd_immune_last_exon:2;not_applicable_single_exon:4	NA
ENST00000418695.1-chr22:38722744-38723001_F:0_P:13	chr22	-	38722744	38723001	1	GTF2FastaPatched	4	1	1	1	1	0	FALSE	FALSE	3	TRUE	FALSE	0	FALSE	3		0	TRUE	4	TRUE	0	4	TRUE	none	GENCODE_v50:ENST00000418695.1;ENCODE4:ENSG00000229598[1,1,1];ESPRESSO:ENST00000418695.1;smORF_parent:ENST00000418695.1-chr22:38722744-38723001_F:0_P:13	GENCODE_v50:ENST00000418695.1;ENCODE4:ENSG00000229598[1,1,1];ESPRESSO:ENST00000418695.1;smORF_parent:ENST00000418695.1-chr22:38722744-38723001_F:0_P:13		A	TRUE	FALSE	0		not_applicable_single_exon:1;nsd_predicted_no_stop:3	NA
ENST00000418695.1-chr22:38722744-38723001_F:0_P:13_alt_initiation_1	chr22	-	38722744	38722992	1	AltInitiation	4	1	1	1	1	0	FALSE	FALSE	3	TRUE	FALSE	0	FALSE	3		0	TRUE	4	TRUE	0	4	TRUE	none	GENCODE_v50:ENST00000418695.1;ENCODE4:ENSG00000229598[1,1,1];ESPRESSO:ENST00000418695.1;smORF_parent:ENST00000418695.1-chr22:38722744-38723001_F:0_P:13	GENCODE_v50:ENST00000418695.1;ENCODE4:ENSG00000229598[1,1,1];ESPRESSO:ENST00000418695.1;smORF_parent:ENST00000418695.1-chr22:38722744-38723001_F:0_P:13		A	TRUE	FALSE	0		not_applicable_single_exon:1;nsd_predicted_no_stop:3	NA
ENST00000418868.7-chr3:197615667-197622303_F:1_P:2_M	chr3	-	197615667	197622303	4	GTF2FastaPatched	31	20	8	2	1	26	TRUE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	31	TRUE	0	31	TRUE	none	GENCODE_v50:ENST00000751208.1;GENCODE_v50:ENST00000685600.2;GENCODE_v50:ENST00000689038.2;GENCODE_v50:ENST00000414207.5;GENCODE_v50:ENST00000751221.1;GENCODE_v50:ENST00000751222.1;GENCODE_v50:ENST00000418868.8;GENCODE_v50:ENST00000685536.3;GENCODE_v50:ENST00000751239.1;GENCODE_v50:ENST00000751240.1;GENCODE_v50:ENST00000751237.1;GENCODE_v50:ENST00000751230.1;GENCODE_v50:ENST00000751229.1;GENCODE_v50:ENST00000751225.1;GENCODE_v50:ENST00000449003.8;GENCODE_v50:ENST00000702152.2;GENCODE_v50:ENST00000751234.1;GENCODE_v50:ENST00000751244.1;GENCODE_v50:ENST00000751245.1;GENCODE_v50:ENST00000751250.1	GENCODE_v50:ENST00000751208.1;GENCODE_v50:ENST00000685600.2;GENCODE_v50:ENST00000689038.2;GENCODE_v50:ENST00000414207.5;GENCODE_v50:ENST00000751221.1;GENCODE_v50:ENST00000751222.1;GENCODE_v50:ENST00000418868.8;GENCODE_v50:ENST00000685536.3;GENCODE_v50:ENST00000751239.1;GENCODE_v50:ENST00000751240.1;GENCODE_v50:ENST00000751237.1;GENCODE_v50:ENST00000751230.1;GENCODE_v50:ENST00000751229.1;GENCODE_v50:ENST00000751225.1;GENCODE_v50:ENST00000449003.8;GENCODE_v50:ENST00000702152.2;GENCODE_v50:ENST00000751234.1;GENCODE_v50:ENST00000751244.1;GENCODE_v50:ENST00000751245.1;GENCODE_v50:ENST00000751250.1	GENCODE_v50:ENST00000751208.1;GENCODE_v50:ENST00000685600.2;GENCODE_v50:ENST00000689038.2;GENCODE_v50:ENST00000414207.5;GENCODE_v50:ENST00000751221.1;GENCODE_v50:ENST00000751222.1;GENCODE_v50:ENST00000418868.8;GENCODE_v50:ENST00000685536.3;GENCODE_v50:ENST00000751239.1;GENCODE_v50:ENST00000751240.1;GENCODE_v50:ENST00000751237.1;GENCODE_v50:ENST00000751230.1;GENCODE_v50:ENST00000751229.1;GENCODE_v50:ENST00000751225.1;GENCODE_v50:ENST00000702152.2;GENCODE_v50:ENST00000751234.1;GENCODE_v50:ENST00000751244.1;GENCODE_v50:ENST00000751245.1;GENCODE_v50:ENST00000751250.1;ENCODE4:ENSG00000214135[2,18,4]	A	TRUE	TRUE	26	GENCODE_v50:ENST00000751208.1;GENCODE_v50:ENST00000685600.2;GENCODE_v50:ENST00000689038.2;GENCODE_v50:ENST00000414207.5;GENCODE_v50:ENST00000751221.1;GENCODE_v50:ENST00000751222.1;GENCODE_v50:ENST00000418868.8;GENCODE_v50:ENST00000685536.3;GENCODE_v50:ENST00000751239.1;GENCODE_v50:ENST00000751240.1;GENCODE_v50:ENST00000751237.1;GENCODE_v50:ENST00000751230.1;GENCODE_v50:ENST00000751229.1;GENCODE_v50:ENST00000751225.1;GENCODE_v50:ENST00000702152.2;GENCODE_v50:ENST00000751234.1;GENCODE_v50:ENST00000751244.1;GENCODE_v50:ENST00000751245.1;GENCODE_v50:ENST00000751250.1;ENCODE4:ENSG00000214135[2,18,4]	nmd_immune_last_exon:5;nmd_predicted_50nt:26	NA
ENST00000419091.7+chr1:211315247-211315324_F:1_P:91	chr1	+	211315247	211315324	1	GTF2FastaPatched	44	26	16	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	36	TRUE	2	0	FALSE	RCOR3	GENCODE_v50:ENST00000367006.9;GENCODE_v50:ENST00000905991.2;GENCODE_v50:ENST00000905992.2;GENCODE_v50:ENST00000905993.2;GENCODE_v50:ENST00000905994.2;GENCODE_v50:ENST00000905995.2;GENCODE_v50:ENST00000905996.2;GENCODE_v50:ENST00000905997.2;GENCODE_v50:ENST00000905998.2;GENCODE_v50:ENST00000905999.2;GENCODE_v50:ENST00000906000.2;GENCODE_v50:ENST00000942863.2;GENCODE_v50:ENST00000942864.2;GENCODE_v50:ENST00001002181.1;GENCODE_v50:ENST00001002183.1;GENCODE_v50:ENST00001002185.1;GENCODE_v50:ENST00001081537.1;GENCODE_v50:ENST00001002182.1;GENCODE_v50:ENST00001002186.1;GENCODE_v50:ENST00001029024.1			C	TRUE	FALSE	0		nmd_immune_last_exon:44	NA
ENST00000419091.7+chr1:211315247-211315324_F:1_P:91_alt_initiation_1	chr1	+	211315256	211315324	1	AltInitiation	44	26	16	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	36	TRUE	2	0	FALSE	RCOR3	GENCODE_v50:ENST00000367006.9;GENCODE_v50:ENST00000905991.2;GENCODE_v50:ENST00000905992.2;GENCODE_v50:ENST00000905993.2;GENCODE_v50:ENST00000905994.2;GENCODE_v50:ENST00000905995.2;GENCODE_v50:ENST00000905996.2;GENCODE_v50:ENST00000905997.2;GENCODE_v50:ENST00000905998.2;GENCODE_v50:ENST00000905999.2;GENCODE_v50:ENST00000906000.2;GENCODE_v50:ENST00000942863.2;GENCODE_v50:ENST00000942864.2;GENCODE_v50:ENST00001002181.1;GENCODE_v50:ENST00001002183.1;GENCODE_v50:ENST00001002185.1;GENCODE_v50:ENST00001081537.1;GENCODE_v50:ENST00001002182.1;GENCODE_v50:ENST00001002186.1;GENCODE_v50:ENST00001029024.1			C	TRUE	FALSE	0		nmd_immune_last_exon:44	NA
ENST00000419349.3-chr3:49357391-49357672_F:1_P:6_M	chr3	-	49357391	49357672	1	GTF2FastaPatched	27	14	8	4	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	21	TRUE	2	5	TRUE	ENSG00000290318;GPX1	GENCODE_v50:ENST00000703795.1;GENCODE_v50:ENST00000703796.1;GENCODE_v50:ENST00000704374.1;GENCODE_v50:ENST00000419349.3;GENCODE_v50:ENST00000643797.2;GENCODE_v50:ENST00000704375.1;GENCODE_v50:ENST00000496791.4;GENCODE_v50:ENST00000646881.4;GENCODE_v50:ENST00000703797.1;GENCODE_v50:ENST00000704379.1;GENCODE_v50:ENST00000704380.1;ENCODE4:ENSG00000233276[1,7,1];ENCODE4:ENSG00000233276[1,3,1];ENCODE4:ENSG00000233276[1,5,1];ENCODE4:ENSG00000233276[1,4,1];ENCODE4:ENSG00000233276[2,2,1];ENCODE4:ENSG00000233276[1,2,1];ESPRESSO:ENST00000703795.1;ESPRESSO:ENST00000643797.2;ESPRESSO:ENST00000419349.3	GENCODE_v50:ENST00000704379.1;GENCODE_v50:ENST00000704380.1;ESPRESSO:ENST00000703795.1;ESPRESSO:ENST00000643797.2;ESPRESSO:ENST00000419349.3		BC	TRUE	FALSE	0		nmd_immune_last_exon:22;not_applicable_single_exon:5	NA
ENST00000419822.2-chr11:8139610-8139717_F:1_P:7_M	chr11	-	8139610	8139717	1	GTF2FastaPatched	4	1	1	1	1	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	4	TRUE	0	1	TRUE	RIC3	GENCODE_v50:ENST00000419822.3;ENCODE4:ENSG00000166405[1,4,4];ESPRESSO:ENST00000419822.2;smORF_parent:ENST00000419822.2-chr11:8139610-8139717_F:1_P:7_M	ESPRESSO:ENST00000419822.2		none	FALSE	FALSE	0		nmd_immune_last_exon:4	NA
ENST00000419827.2+chr7:10451313-10451417_F:0_P:0_M	chr7	+	10451313	10451417	1	GTF2FastaPatched	5	1	1	1	2	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	5	TRUE	none	GENCODE_v50:ENST00000419827.2;ENCODE4:ENSG00000229091[1,1,1];ESPRESSO:ENST00000419827.2;smORF_parent:ENST00000419827.2+chr7:10451313-10451417_F:0_P:0_M;smORF_parent:ENST00000419827.2+chr7:10452955-10453248_F:1_P:17_M	GENCODE_v50:ENST00000419827.2;ENCODE4:ENSG00000229091[1,1,1];ESPRESSO:ENST00000419827.2;smORF_parent:ENST00000419827.2+chr7:10451313-10451417_F:0_P:0_M;smORF_parent:ENST00000419827.2+chr7:10452955-10453248_F:1_P:17_M		A	TRUE	FALSE	0		not_applicable_single_exon:5	NA
ENST00000419827.2+chr7:10452955-10453248_F:1_P:17_M	chr7	+	10452955	10453248	1	GTF2FastaPatched	5	1	1	1	2	0	FALSE	FALSE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	0	5	TRUE	none	GENCODE_v50:ENST00000419827.2;ENCODE4:ENSG00000229091[1,1,1];ESPRESSO:ENST00000419827.2;smORF_parent:ENST00000419827.2+chr7:10451313-10451417_F:0_P:0_M;smORF_parent:ENST00000419827.2+chr7:10452955-10453248_F:1_P:17_M	GENCODE_v50:ENST00000419827.2;ENCODE4:ENSG00000229091[1,1,1];ESPRESSO:ENST00000419827.2;smORF_parent:ENST00000419827.2+chr7:10451313-10451417_F:0_P:0_M;smORF_parent:ENST00000419827.2+chr7:10452955-10453248_F:1_P:17_M		A	TRUE	FALSE	0		not_applicable_single_exon:5	NA
ENST00000420115.6+chr3:133574457-133575046_F:0_P:0	chr3	+	133574457	133575046	2	GTF2FastaPatched	5	1	2	1	1	5	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	5	1	TRUE	CDV3	GENCODE_v50:ENST00000420115.6;ENCODE4:ENSG00000091527[3,16,1];ENCODE4:ENSG00000091527[3,5,1];ESPRESSO:ENST00000420115.6;smORF_parent:ENST00000420115.6+chr3:133574457-133575046_F:0_P:0	ESPRESSO:ENST00000420115.6	GENCODE_v50:ENST00000420115.6;ENCODE4:ENSG00000091527[3,16,1];ENCODE4:ENSG00000091527[3,5,1];ESPRESSO:ENST00000420115.6;smORF_parent:ENST00000420115.6+chr3:133574457-133575046_F:0_P:0	BC	TRUE	TRUE	4	GENCODE_v50:ENST00000420115.6;ENCODE4:ENSG00000091527[3,16,1];ENCODE4:ENSG00000091527[3,5,1];ESPRESSO:ENST00000420115.6	nmd_predicted_50nt:5	NA
ENST00000420115.6+chr3:133574457-133575046_F:0_P:0_alt_initiation_1	chr3	+	133574469	133575046	2	AltInitiation	5	1	2	1	1	5	TRUE	TRUE	0	FALSE	FALSE	0	FALSE	0		0	TRUE	5	TRUE	5	1	TRUE	CDV3	GENCODE_v50:ENST00000420115.6;ENCODE4:ENSG00000091527[3,16,1];ENCODE4:ENSG00000091527[3,5,1];ESPRESSO:ENST00000420115.6;smORF_parent:ENST00000420115.6+chr3:133574457-133575046_F:0_P:0	ESPRESSO:ENST00000420115.6	GENCODE_v50:ENST00000420115.6;ENCODE4:ENSG00000091527[3,16,1];ENCODE4:ENSG00000091527[3,5,1];ESPRESSO:ENST00000420115.6;smORF_parent:ENST00000420115.6+chr3:133574457-133575046_F:0_P:0	BC	TRUE	TRUE	4	GENCODE_v50:ENST00000420115.6;ENCODE4:ENSG00000091527[3,16,1];ENCODE4:ENSG00000091527[3,5,1];ESPRESSO:ENST00000420115.6	nmd_predicted_50nt:5	NA
