smorf_id	category	itemRgb	chosen_tx_source	chosen_transcript_id	chosen_decay_class	chosen_disruption_tier	chosen_disruption_qualifying	n_categories_present	categories_present	n_compatible_tx	nsd_confident_tx	nsd_gate_reason	is_in_908_conjunction
ENST00000479583.5+chr2:113469063-113469083_F:0_P:11	light_green	144,238,144	GENCODE_v50	ENST00001125117.1	nsd_predicted_no_stop	none	FALSE	3	light_green;gold;firebrick	5	0	no_confident_nsd_tx	TRUE
ENST00000479815.5+chr1:26473977-26475145_F:0_P:11	dark_green	0,100,0	GENCODE_v50	ENST00000479815.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	11	0	no_confident_nsd_tx	FALSE
ENST00000479815.5+chr1:26473977-26475145_F:0_P:11_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000479815.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	11	0	no_confident_nsd_tx	FALSE
ENST00000480550.1+chr20:20033221-20033268_F:0_P:5_M	dark_green	0,100,0	GENCODE_v50	ENST00000480550.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ENST00000480594.1+chr2:65000124-65000147_F:0_P:13_M	gold	255,215,0	GENCODE_v50	ENST00000480594.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000480661.1-chr1:6199071-6199313_F:2_P:5	gold	255,215,0	GENCODE_v50	ENST00000480661.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	11	0	no_confident_nsd_tx	TRUE
ENST00000480661.1-chr1:6199071-6199313_F:2_P:5_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000480661.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	11	0	no_confident_nsd_tx	TRUE
ENST00000480661.1-chr1:6199071-6199313_F:2_P:5_alt_initiation_2	gold	255,215,0	GENCODE_v50	ENST00000480661.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	11	0	no_confident_nsd_tx	TRUE
ENST00000480661.1-chr1:6199247-6199555_F:1_P:0_M	gold	255,215,0	GENCODE_v50	ENST00000480661.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	11	0	no_confident_nsd_tx	TRUE
ENST00000481038.5-chr20:5544537-5544638_F:2_P:134_M	dark_green	0,100,0	GENCODE_v50	ENST00000418646.5	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	25	0	no_confident_nsd_tx	FALSE
ENST00000481038.5-chr20:5546156-5546242_F:1_P:121_M	dark_green	0,100,0	GENCODE_v50	ENST00000418646.5	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	25	0	no_confident_nsd_tx	FALSE
ENST00000481038.5-chr20:5585258-5585368_F:1_P:20	gold	255,215,0	GENCODE_v50	ENST00000481038.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	6	0	no_confident_nsd_tx	TRUE
ENST00000481134.1+chr3:142450391-142450672_F:2_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000481134.1	not_applicable_single_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000481134.1+chr3:142450762-142450890_F:1_P:15	dark_green	0,100,0	GENCODE_v50	ENST00000481134.1	not_applicable_single_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000481134.1+chr3:142450762-142450890_F:1_P:15_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000481134.1	not_applicable_single_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000481134.1+chr3:142451317-142451733_F:1_P:24_M	dark_green	0,100,0	GENCODE_v50	ENST00000481134.1	not_applicable_single_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000481295.5-chr9:34379079-34379758_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000481295.5	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000481415.2+chr3:4782404-4782625_F:2_P:3_M	gold	255,215,0	GENCODE_v50	ENST00000481415.2	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000481500.1+chr2:241343890-241346334_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000481500.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000481708.1-chr2:17680041-17680079_F:2_P:41	gold	255,215,0	GENCODE_v50	ENST00000481708.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	5	0	no_confident_nsd_tx	TRUE
ENST00000481708.1-chr2:17680979-17681206_F:1_P:17_M	gold	255,215,0	GENCODE_v50	ENST00000481708.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	5	0	no_confident_nsd_tx	TRUE
ENST00000481739.2+chr9:134436762-134437085_F:0_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000672570.2	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	18	0	no_confident_nsd_tx	FALSE
ENST00000481985.5-chr22:39314083-39315411_F:0_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000481985.5	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;firebrick	5	0	no_confident_nsd_tx	FALSE
ENST00000482286.5+chr16:2341063-2341317_F:1_P:0_M	gold	255,215,0	GENCODE_v50	ENST00000482286.6	nmd_predicted_50nt	A	TRUE	1	gold	12	0	no_confident_nsd_tx	TRUE
ENST00000482378.6+chr12:55833124-55833438_F:1_P:9_M	gold	255,215,0	GENCODE_v50	ENST00000482378.7	nmd_predicted_50nt	A	TRUE	1	gold	18	0	no_confident_nsd_tx	TRUE
ENST00000482384.1+chr1:109214784-109214840_F:2_P:7	dark_green	0,100,0	GENCODE_v50	ENST00000482384.1	nmd_immune_last_exon	B	TRUE	3	dark_green;light_green;firebrick	8	0	no_confident_nsd_tx	FALSE
ENST00000482410.5-chr10:112430810-112433323_F:1_P:5	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000682143.1	nsd_predicted_no_stop	BC	TRUE	3	dark_green;light_green;nsd_disrupted	10	7	confident_nsd_uncontradicted	FALSE
ENST00000482410.5-chr10:112430810-112433323_F:1_P:5_alt_initiation_1	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000682143.1	nsd_predicted_no_stop	BC	TRUE	3	dark_green;light_green;nsd_disrupted	10	7	confident_nsd_uncontradicted	FALSE
ENST00000482445.5-chr18:76989836-77017008_F:0_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000482445.5	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000482564.1+chr17:18106011-18106061_F:0_P:2_M	gold	255,215,0	GENCODE_v50	ENST00000482564.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000482739.3+chr1:228489000-228493274_F:0_P:3_M	dark_green	0,100,0	GENCODE_v50	ENST00000482739.3	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000482803.1-chr3:9757542-9757813_F:1_P:4_M	dark_green	0,100,0	GENCODE_v50	ENST00000482803.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	42	0	no_confident_nsd_tx	FALSE
ENST00000484259.3+chr9:69073249-69073365_F:2_P:11	dark_green	0,100,0	GENCODE_v50	ENST00000498653.6	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	24	0	no_confident_nsd_tx	FALSE
ENST00000484365.1-chr2:84423749-84425540_F:2_P:24_M	dark_green	0,100,0	GENCODE_v50	ENST00000484365.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ENST00000484378.1-chr6:31271101-31271328_F:1_P:4_M	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000495835.1	nsd_predicted_no_stop	B	TRUE	3	dark_green;light_green;nsd_disrupted	61	57	confident_nsd_uncontradicted	FALSE
ENST00000484393.1+chr1:39285658-39287595_F:1_P:4_M	dark_green	0,100,0	GENCODE_v50	ENST00000484393.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ENST00000484546.2-chr9:120396502-120396711_F:0_P:21_M	gold	255,215,0	GENCODE_v50	ENST00000484546.2	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
ENST00000484663.5-chr16:30122645-30122878_F:1_P:2	gold	255,215,0	GENCODE_v50	ENST00000484663.6	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000484980.5-chr17:28549317-28549430_F:2_P:37	gold	255,215,0	GENCODE_v50	ENST00000484980.6	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	8	0	no_confident_nsd_tx	TRUE
ENST00000484980.5-chr17:28549317-28549430_F:2_P:37_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000484980.6	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	8	0	no_confident_nsd_tx	TRUE
ENST00000484980.5-chr17:28549317-28549430_F:2_P:37_alt_initiation_2	gold	255,215,0	GENCODE_v50	ENST00000484980.6	nmd_predicted_50nt	C	TRUE	2	gold;firebrick	8	0	no_confident_nsd_tx	TRUE
ENST00000485011.1-chr7:99459826-99459852_F:1_P:5_M	dark_green	0,100,0	GENCODE_v50	ENST00000485011.1	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	7	0	no_confident_nsd_tx	FALSE
ENST00000485258.1-chr14:103374668-103374889_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000485258.1	not_applicable_single_exon	A	TRUE	1	dark_green	4	0	no_confident_nsd_tx	FALSE
ENST00000485265.2+chr3:41236349-41236504_F:2_P:64	dark_green	0,100,0	GENCODE_v50	ENST00000485265.2	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	9	0	no_confident_nsd_tx	FALSE
ENST00000485400.1-chr10:97458695-97459424_F:2_P:13_M	dark_green	0,100,0	GENCODE_v50	ENST00000485400.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	81	0	no_confident_nsd_tx	FALSE
ENST00000485579.1-chr16:30116671-30116760_F:0_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000473431.1	nmd_immune_last_exon	BC	TRUE	4	dark_green;light_green;gold;firebrick	42	0	no_confident_nsd_tx	TRUE
ENST00000485641.5-chrX:47651845-47657801_F:2_P:4_M	dark_green	0,100,0	ESPRESSO	ENST00000485641.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	8	0	no_confident_nsd_tx	FALSE
ENST00000485781.5+chr2:63588895-63588942_F:1_P:4	gold	255,215,0	GENCODE_v50	ENST00000485781.5	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	45	0	no_confident_nsd_tx	TRUE
ENST00000485781.5+chr2:63588895-63588942_F:1_P:4_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000485781.5	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	57	0	no_confident_nsd_tx	TRUE
ENST00000485881.1+chr3:137881850-137881912_F:2_P:25_M	dark_green	0,100,0	GENCODE_v50	ENST00000485881.1	not_applicable_single_exon	A	TRUE	1	dark_green	5	0	no_confident_nsd_tx	FALSE
ENST00000485881.1+chr3:137881943-137882221_F:2_P:26_M	dark_green	0,100,0	GENCODE_v50	ENST00000485881.1	not_applicable_single_exon	A	TRUE	1	dark_green	5	0	no_confident_nsd_tx	FALSE
ENST00000486001.1+chr1:27325350-27325793_F:0_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000486001.1	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000486101.1-chr17:75898853-75899233_F:1_P:3_M	dark_green	0,100,0	GENCODE_v50	ENST00000486101.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	45	0	no_confident_nsd_tx	FALSE
ENST00000487274.1+chrX:130411203-130411232_F:0_P:0	gold	255,215,0	GENCODE_v50	ENST00000487274.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000487519.6+chr10:58385433-58386300_F:0_P:0_M	light_green	144,238,144	GENCODE_v50	ENST00001130143.1	nmd_unlikely_within_50nt	none	FALSE	3	light_green;gold;firebrick	21	0	no_confident_nsd_tx	TRUE
ENST00000487638.5+chr2:71434979-71435056_F:1_P:9	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000461991.3	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	39	32	confident_nsd_uncontradicted	FALSE
ENST00000487791.1+chr16:176930-177262_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000487791.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	6	0	no_confident_nsd_tx	FALSE
ENST00000487895.1+chr7:44467897-44468301_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000487895.1	not_applicable_single_exon	A	TRUE	1	dark_green	4	0	no_confident_nsd_tx	FALSE
ENST00000488045.1-chr4:82494819-82494938_F:2_P:18_M	dark_green	0,100,0	GENCODE_v50	ENST00000488045.1	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000488602.1-chr22:39529358-39529399_F:2_P:28_M	dark_green	0,100,0	GENCODE_v50	ENST00000488602.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	26	0	no_confident_nsd_tx	FALSE
ENST00000488606.5-chr1:36456344-36457947_F:0_P:29	gold	255,215,0	GENCODE_v50	ENST00000488606.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	37	0	no_confident_nsd_tx	TRUE
ENST00000488630.1+chr9:93110747-93111028_F:2_P:11_M	dark_green	0,100,0	GENCODE_v50	ENST00000495641.5	nmd_immune_last_exon	B	TRUE	4	dark_green;light_green;gold;firebrick	11	0	no_confident_nsd_tx	TRUE
ENST00000488802.1-chr3:53868722-53870191_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000488802.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000488824.1-chr1:109737074-109738288_F:1_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000486823.5	nmd_immune_last_exon	B	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ENST00000488824.1-chr1:109737745-109738113_F:0_P:9	gold	255,215,0	GENCODE_v50	ENST00000476321.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	33	0	no_confident_nsd_tx	TRUE
ENST00000489274.1-chr9:93125771-93126163_F:1_P:0_M	gold	255,215,0	GENCODE_v50	ENST00000489274.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	5	0	no_confident_nsd_tx	TRUE
ENST00000489501.1+chr5:7795953-7796003_F:0_P:37_M	gold	255,215,0	GENCODE_v50	ENST00000489501.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000489671.6-chr3:141944476-141944658_F:0_P:112_M	dark_green	0,100,0	GENCODE_v50	ENST00000499676.5	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	11	0	no_confident_nsd_tx	FALSE
ENST00000489671.6-chr3:141950973-141951026_F:2_P:71_M	dark_green	0,100,0	GENCODE_v50	ENST00000499676.5	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	27	0	no_confident_nsd_tx	FALSE
ENST00000489915.1-chr18:6462807-6463010_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000489915.1	not_applicable_single_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000490035.7-chr3:115806073-115806126_F:2_P:92_M	dark_green	0,100,0	ENCODE4	ENSG00000185565[2,2,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	7	0	no_confident_nsd_tx	FALSE
ENST00000490035.7-chr3:115806616-115806792_F:2_P:84_M	dark_green	0,100,0	ENCODE4	ENSG00000185565[2,2,1]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	7	0	no_confident_nsd_tx	FALSE
ENST00000490319.1-chr18:76980430-76985164_F:1_P:29_M	dark_green	0,100,0	GENCODE_v50	ENST00000490319.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	4	0	no_confident_nsd_tx	FALSE
ENST00000490569.6-chr6:73517813-73518084_F:0_P:32_M	dark_green	0,100,0	GENCODE_v50	ENST00000678041.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	130	0	no_confident_nsd_tx	FALSE
ENST00000490604.1+chrX:43743864-43744510_F:0_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000490604.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	40	0	no_confident_nsd_tx	FALSE
ENST00000490807.5+chr1:232978682-232978750_F:0_P:17	nsd_disrupted	106,61,154	ENCODE4	ENSG00000135778[4,8,6]	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	31	28	confident_nsd_uncontradicted	FALSE
ENST00000490844.1-chr10:49735231-49737795_F:1_P:11_M	dark_green	0,100,0	GENCODE_v50	ENST00000490844.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	42	0	no_confident_nsd_tx	FALSE
ENST00000490945.1-chr3:150567024-150603133_F:1_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000490945.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;gold	8	0	no_confident_nsd_tx	TRUE
ENST00000491124.1+chr1:172387199-172388810_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000491124.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	3	0	no_confident_nsd_tx	FALSE
ENST00000491192.1+chr9:73168248-73168274_F:0_P:5_M	gold	255,215,0	GENCODE_v50	ENST00000491192.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	6	0	no_confident_nsd_tx	TRUE
ENST00000491569.5+chrX:154435448-154435845_F:1_P:10	dark_green	0,100,0	GENCODE_v50	ENST00000484908.2	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	36	0	no_confident_nsd_tx	FALSE
ENST00000491569.5+chrX:154435448-154435845_F:1_P:10_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000484908.2	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	36	0	no_confident_nsd_tx	FALSE
ENST00000491569.5+chrX:154435448-154435845_F:1_P:10_alt_initiation_2	dark_green	0,100,0	GENCODE_v50	ENST00000484908.2	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	36	0	no_confident_nsd_tx	FALSE
ENST00000491715.1+chr2:241160465-241182739_F:1_P:1_M	nsd_disrupted	106,61,154	GENCODE_v50	ENST00000450367.1	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	43	39	confident_nsd_uncontradicted	FALSE
ENST00000492102.1-chr1:74707025-74707165_F:1_P:30_M	gold	255,215,0	GENCODE_v50	ENST00000492102.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000492171.1-chr3:100377699-100381748_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000492171.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000492302.1+chr1:20638812-20639015_F:0_P:15	gold	255,215,0	GENCODE_v50	ENST00000492302.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
ENST00000492302.1+chr1:20638812-20639015_F:0_P:15_alt_initiation_1	gold	255,215,0	GENCODE_v50	ENST00000492302.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
ENST00000492302.1+chr1:20638812-20639015_F:0_P:15_alt_initiation_2	gold	255,215,0	GENCODE_v50	ENST00000492302.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	3	0	no_confident_nsd_tx	TRUE
ENST00000492406.6+chr3:112585347-112585577_F:1_P:57_M	nsd_intact	188,158,217	ENCODE4	ENSG00000138459[1,1,1]	nsd_predicted_no_stop	none	FALSE	2	light_green;nsd_intact	21	3	confident_nsd_uncontradicted	FALSE
ENST00000492468.5-chr1:39561701-39562365_F:0_P:33_M	dark_green	0,100,0	GENCODE_v50	ENST00000492468.5	nmd_unlikely_within_50nt	BC	TRUE	2	dark_green;light_green	59	0	no_confident_nsd_tx	FALSE
ENST00000492723.1+chr22:35345749-35347206_F:1_P:20_M	dark_green	0,100,0	GENCODE_v50	ENST00000492723.1	nmd_immune_last_exon	BC	TRUE	3	dark_green;light_green;firebrick	48	0	no_confident_nsd_tx	FALSE
ENST00000492727.1+chr3:72929153-72929413_F:2_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000492727.1	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	5	0	no_confident_nsd_tx	FALSE
ENST00000492727.1+chr3:72929337-72929591_F:0_P:4_M	nsd_disrupted	106,61,154	ENCODE4	ENSG00000242960[1,1,1]	nsd_predicted_no_stop	C	TRUE	3	dark_green;light_green;nsd_disrupted	5	1	confident_nsd_uncontradicted	FALSE
ENST00000492865.1-chr9:83969416-83970912_F:0_P:10	nsd_disrupted	106,61,154	ENCODE4	ENSG00000165119[5,6,4]	nsd_predicted_no_stop	BC	TRUE	3	dark_green;light_green;nsd_disrupted	67	64	confident_nsd_uncontradicted	FALSE
ENST00000492974.2-chr6:153282290-153282733_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000492974.2	not_applicable_single_exon	A	TRUE	1	dark_green	4	0	no_confident_nsd_tx	FALSE
ENST00000492996.6-chr10:68073120-68073664_F:0_P:3_M	light_green	144,238,144	GENCODE_v50	ENST00000506515.1	nmd_immune_last_exon	none	FALSE	3	light_green;gold;firebrick	73	0	no_confident_nsd_tx	TRUE
ENST00000493062.5-chr15:58883645-58883767_F:0_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000493062.5	nmd_unlikely_within_50nt	BC	TRUE	3	dark_green;light_green;gold	73	0	no_confident_nsd_tx	TRUE
ENST00000493230.5-chr11:534312-535504_F:1_P:0_M	firebrick	178,34,34	GENCODE_v50	ENST00000451590.6	nmd_predicted_50nt	none	FALSE	1	firebrick	19	0	no_confident_nsd_tx	FALSE
ENST00000493362.1-chr9:83970695-83970784_F:1_P:0	gold	255,215,0	GENCODE_v50	ENST00000493362.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	5	0	no_confident_nsd_tx	TRUE
ENST00000493504.1+chr19:58581253-58581405_F:0_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000479047.2	nmd_immune_last_exon	A	TRUE	2	dark_green;gold	17	0	no_confident_nsd_tx	TRUE
ENST00000493598.6+chr3:143055098-143056460_F:0_P:44_M	dark_green	0,100,0	ENCODE4	ENSG00000163714[14,38,14]	nmd_immune_last_exon	C	TRUE	2	dark_green;light_green	55	0	no_confident_nsd_tx	FALSE
ENST00000493710.1+chr7:128466572-128469168_F:2_P:5_M	dark_green	0,100,0	GENCODE_v50	ENST00000478818.1	nmd_immune_last_exon	A	TRUE	1	dark_green	5	0	no_confident_nsd_tx	FALSE
ENST00000494114.1+chr1:40070471-40070554_F:2_P:0	gold	255,215,0	GENCODE_v50	ENST00000494114.1	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	4	0	no_confident_nsd_tx	TRUE
ENST00000494673.1+chr6:31277905-31278294_F:1_P:25_M	dark_green	0,100,0	GENCODE_v50	ENST00000494673.1	not_applicable_single_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ENST00000495000.2-chr1:156426413-156426769_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000495000.3	nmd_immune_last_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000495000.2-chr1:156426636-156426809_F:0_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000495000.3	nmd_immune_last_exon	A	TRUE	1	dark_green	6	0	no_confident_nsd_tx	FALSE
ENST00000495043.5-chr1:38873253-38873276_F:2_P:0	gold	255,215,0	GENCODE_v50	ENST00000495043.5	nmd_predicted_50nt	BC	TRUE	2	gold;firebrick	6	0	no_confident_nsd_tx	TRUE
ENST00000495186.6+chrX:48528603-48528668_F:0_P:13	dark_green	0,100,0	GENCODE_v50	ENST00000276096.10	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	29	0	no_confident_nsd_tx	FALSE
ENST00000495186.6+chrX:48528603-48528668_F:0_P:13_alt_initiation_1	dark_green	0,100,0	GENCODE_v50	ENST00000276096.10	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	29	0	no_confident_nsd_tx	FALSE
ENST00000495224.1-chr1:235131652-235131870_F:2_P:7_M	dark_green	0,100,0	GENCODE_v50	ENST00000495224.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	55	0	no_confident_nsd_tx	FALSE
ENST00000495264.1-chr2:112255021-112255059_F:0_P:0	gold	255,215,0	GENCODE_v50	ENST00000495264.1	nmd_predicted_50nt	B	TRUE	2	gold;firebrick	20	0	no_confident_nsd_tx	TRUE
ENST00000495329.1-chr2:201622943-201623266_F:0_P:32_M	dark_green	0,100,0	GENCODE_v50	ENST00000416471.2	not_applicable_single_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
ENST00000495397.1+chr1:161728017-161728055_F:2_P:15	dark_green	0,100,0	GENCODE_v50	ENST00000495397.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
ENST00000495541.1+chr2:222934642-222941651_F:0_P:2_M	dark_green	0,100,0	GENCODE_v50	ENST00000495541.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	85	0	no_confident_nsd_tx	FALSE
ENST00000495827.3-chr9:21004614-21005042_F:1_P:53_M	light_green	144,238,144	GENCODE_v50	ENST00000913433.2	nmd_immune_last_exon	none	FALSE	1	light_green	9	0	no_confident_nsd_tx	FALSE
ENST00000495850.1-chr6:5998979-6002408_F:0_P:1_M	dark_green	0,100,0	GENCODE_v50	ENST00000495850.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	26	0	no_confident_nsd_tx	FALSE
ENST00000495867.1-chr1:151760053-151760151_F:1_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000495867.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	43	0	no_confident_nsd_tx	FALSE
ENST00000495883.1+chr20:10297022-10306194_F:2_P:10_M	dark_green	0,100,0	GENCODE_v50	ENST00000495883.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	69	0	no_confident_nsd_tx	FALSE
ENST00000495944.2+chr5:31053566-31053682_F:2_P:0_M	dark_green	0,100,0	GENCODE_v50	ENST00000495944.2	not_applicable_single_exon	A	TRUE	1	dark_green	3	0	no_confident_nsd_tx	FALSE
ENST00000496038.1+chr1:156658193-156659131_F:2_P:4_M	dark_green	0,100,0	GENCODE_v50	ENST00000496038.1	nmd_immune_last_exon	BC	TRUE	2	dark_green;light_green	19	0	no_confident_nsd_tx	FALSE
